Time_s,Speed_ms,Speed_kmh,Distance_m,TTC_s,Brake,Decel_ms2,AEB_Active,Vrel_ms,Ego_X_m,Ego_Y_m
0.49178147315979004,2.4456937313079834,8.804,127.16490936279297,,0.0,-1.0,False,,1.2492460012435913,5.550000190734863
0.5177898406982422,2.5302975177764893,9.109,127.16490936279297,,0.0,-1.0,False,,1.2890955209732056,5.550000190734863
0.5438175201416016,2.6911611557006836,9.688,127.00251770019531,,0.0,-1.0,False,,1.3701170682907104,5.550000190734863
0.5696518421173096,2.853144884109497,10.271,127.00251770019531,,0.0,-1.0,False,,1.4589182138442993,5.550000190734863
0.5950031280517578,2.932492971420288,10.557,127.21312713623047,,0.0,-1.0,False,,1.5052443742752075,5.550000190734863
0.6205480098724365,3.0058934688568115,10.821,127.21312713623047,,0.0,-1.0,False,,1.5498201847076416,5.550000190734863
0.6464266777038574,3.1592116355895996,11.373,126.74810791015625,,0.0,-1.0,False,,1.696502447128296,5.550000190734863
0.6723849773406982,3.303516149520874,11.893,126.74810791015625,,0.0,-1.0,False,,1.748805284500122,5.550000190734863
0.697582483291626,3.443857192993164,12.398,126.5071792602539,,0.0,-1.0,False,,1.8534693717956543,5.550000190734863
0.7231976985931396,3.5104217529296875,12.638,126.5071792602539,,0.0,-1.0,False,,1.905660629272461,5.550000190734863
0.7492074966430664,3.5805094242095947,12.89,126.43505859375,,0.0,-1.0,False,,2.020301342010498,5.550000190734863
0.7750320434570312,3.785480260848999,13.628,126.43505859375,,0.0,-1.0,False,,2.13934063911438,5.550000190734863
0.800724983215332,3.8480148315429688,13.853,126.59789276123047,,0.0,-1.0,False,,2.1966238021850586,5.550000190734863
0.8261818885803223,3.9139719009399414,14.09,126.59789276123047,,0.0,-1.0,False,,2.258753538131714,5.550000190734863
0.852405309677124,3.9792253971099854,14.325,126.59789276123047,,0.0,-1.0,False,,2.321932792663574,5.550000190734863
0.8797175884246826,4.170994281768799,15.016,126.27186584472656,,0.0,-1.0,False,,2.5176572799682617,5.550000190734863
0.9051449298858643,4.229732513427734,15.227,126.08171844482422,,0.0,-1.0,False,,2.580692768096924,5.550000190734863
0.9320266246795654,4.345641613006592,15.644,126.08171844482422,,0.0,-1.0,False,,2.7093865871429443,5.550000190734863
0.9611208438873291,4.406635761260986,15.864,125.89055633544922,,0.0,-1.0,False,,2.850456714630127,5.550000190734863
0.9904513359069824,4.58635139465332,16.511,125.4884033203125,,0.0,-1.0,False,,2.9953768253326416,5.550000190734863
1.0266146659851074,4.64520263671875,16.723,125.4884033203125,,0.0,-1.0,False,,3.139375686645508,5.550000190734863
1.0560805797576904,4.811587810516357,17.322,125.46278381347656,,0.0,-1.0,False,,3.2868645191192627,5.550000190734863
1.089266061782837,4.864972114562988,17.514,125.46278381347656,,0.0,-1.0,False,,3.437786340713501,5.550000190734863
1.1184968948364258,5.029636383056641,18.107,125.17163848876953,,0.0,-1.0,False,,3.5920870304107666,5.550000190734863
